엑스포지	iqvia	엑스포지
엔브렐	iqvia	엔브렐
엔브렐마이클릭	iqvia	엔브렐마이클릭
엔스포린	iqvia	엔스포린
엔텐스	iqvia	엔텐스
엔트레스토	iqvia	엔트레스토
엔페드	iqvia	엔페드
엘라좁	iqvia	엘라좁
엘라프라제	iqvia	엘라프라제
엘록사틴	iqvia	엘록사틴
엘록테이트	iqvia	엘록테이트
엘리델	iqvia	엘리델
엘사반	iqvia	엘사반
엘아르기닌광동	iqvia	엘아르기닌 광동
엘오공	iqvia	엘오공
엘제로젯	iqvia	엘제로젯
엘팍	iqvia	엘팍
엠시폴민	iqvia	엠시폴민
엠엠알투	iqvia	엠엠알투
엠파맥스	iqvia	엠파맥스
엠파앙	iqvia	엠파앙
엡글리스	iqvia	엡글리스
오구멘틴	iqvia	오구멘틴
오뉴렉	iqvia	오뉴렉
오라비텐액티브	iqvia	오라비텐액티브
오로디핀	iqvia	오로디핀
오르필	iqvia	오르필
오마프플러스원페리	iqvia	오마프플러스원페리
오메가한미	iqvia	오메가 한미
오메크라	iqvia	오메크라
오메프투	iqvia	오메프투
오보덴스	iqvia	오보덴스
오센벨트	iqvia	오센벨트
오젬픽	iqvia	오젬픽
오큐라신	iqvia	오큐라신
오큐프록스	iqvia	오큐프록스
오트론	iqvia	오트론
오파스트	iqvia	오파스트
오페란	iqvia	오페란
오푸아인	iqvia	오푸아인
오프라	iqvia	오프라
옥사플라	iqvia	옥사플라
온베브지	iqvia	온베브지
온세란	iqvia	온세란
온카스파	iqvia	온카스파
온코타이스	iqvia	온코타이스
올로텐하이	iqvia	올로텐하이
올메텍	iqvia	올메텍
올케디아	iqvia	올케디아
옴니파큐300	iqvia	옴니파큐300
옴니헥솔350	iqvia	옴니헥솔350
옵디보	iqvia	옵디보
옵서미트	iqvia	옵서미트
와이즈티엔에이페리	iqvia	와이즈티엔에이페리
욘델리스	iqvia	욘델리스
울트라비스트듀370	iqvia	울트라비스트듀370
울트라셋이알세미	iqvia	울트라셋이알세미
원드론	iqvia	원드론
위너프에이플러스	iqvia	위너프에이플러스
위캡	iqvia	위캡
윌로겔더블액션	iqvia	윌로겔더블액션
윌리진	iqvia	윌리진
유니버거에프	iqvia	유니버거에프
유니알디스포	iqvia	유니알디스포
유니제돈	iqvia	유니제돈
유니페리돈	iqvia	유니페리돈
유드론	iqvia	유드론
유레민	iqvia	유레민
유레스코	iqvia	유레스코
유로날	iqvia	유로날
유리모큐	iqvia	유리모큐
유리아한미	iqvia	유리아 한미
유셉트	iqvia	유셉트
유징코	iqvia	유징코
유크라	iqvia	유크라
유크리드	iqvia	유크리드
유플라이마	iqvia	유플라이마
이가탄에프	iqvia	이가탄에프
이달비	iqvia	이달비
이레사	iqvia	이레사
이모튼	iqvia	이모튼
이뮤골드	iqvia	이뮤골드
이뮤도	iqvia	이뮤도
이뮤알파	iqvia	이뮤알파
이뮨셀엘씨	iqvia	이뮨셀엘씨
이미그란	iqvia	이미그란
이반드론산동광	iqvia	이반드론산 동광
이베니티	iqvia	이베니티
이부프로펜동광	iqvia	이부프로펜 동광
이부프로펜프리믹스중외	iqvia	이부프로펜프리믹스 중외
이부프로펜휴온스생명과학	iqvia	이부프로펜 휴온스생명과학
이스미젠	iqvia	이스미젠
이스투리사	iqvia	이스투리사
이오메론350	iqvia	이오메론350
이오파미로300	iqvia	이오파미로300
이오헥솔300아이맥스	iqvia	이오헥솔300 아이맥스
이지모닝	iqvia	이지모닝
이지산트	iqvia	이지산트
이치논	iqvia	이치논
이트라코나	iqvia	이트라코나
이티민	iqvia	이티민
이프람	iqvia	이프람
익셀	iqvia	익셀
인데놀	iqvia	인데놀
인레빅	iqvia	인레빅
인베가	iqvia	인베가
인베가서스티나	iqvia	인베가서스티나
인베가트린자	iqvia	인베가트린자
인베가하피에라	iqvia	인베가하피에라
인사돌	iqvia	인사돌
인사돌플러스	iqvia	인사돌플러스
인후신	iqvia	인후신(은교산)
인히플라	iqvia	인히플라
일라	iqvia	일라
일라리스	iqvia	일라리스
임팩타민파워	iqvia	임팩타민파워
임플라논엔엑스티	iqvia	임플라논엔엑스티
임핀지	iqvia	임핀지
입랜스	iqvia	입랜스
잇치	iqvia	잇치
자누메트엑스알	iqvia	자누메트엑스알
자누스틴메트엑스알	iqvia	자누스틴메트엑스알
자렐토	iqvia	자렐토
자미올	iqvia	자미올
자베도스	iqvia	자베도스
자이리스	iqvia	자이리스
자이복스	iqvia	자이복스
자이프렉사	iqvia	자이프렉사
자카비	iqvia	자카비
자쿠텍스	iqvia	자쿠텍스
자큐보	iqvia	자큐보
자하생력	iqvia	자하생력
잘라탄	iqvia	잘라탄
잘레딥	iqvia	잘레딥
잘로스트s	iqvia	잘로스트S
제네틱스350	iqvia	제네틱스 350
제노벨라	iqvia	제노벨라
제노세프	iqvia	제노세프
제놀파워풀	iqvia	제놀파워풀
제놀푸로탑	iqvia	제놀푸로탑
제모보	iqvia	제모보
제미글로	iqvia	제미글로
제비닉스	iqvia	제비닉스
제오민	iqvia	제오민
제이그렐	iqvia	제이그렐
제이블루	iqvia	제이블루
제이퍼카	iqvia	제이퍼카
제포시아	iqvia	제포시아
제피토	iqvia	제피토
젠보야	iqvia	젠보야
젠트리	iqvia	젠트리
젤로다	iqvia	젤로다
젤미론	iqvia	젤미론
젬퍼리	iqvia	젬퍼리
조메타레디	iqvia	조메타레디
조인본콘드로800	iqvia	조인본콘드로800
조터나	iqvia	조터나
졸레어	iqvia	졸레어
졸로푸트	iqvia	졸로푸트
지노트로핀화이자	iqvia	지노트로핀 화이자
지셀레카	iqvia	지셀레카
지스로맥스	iqvia	지스로맥스
지씨셀레늄	iqvia	지씨셀레늄
지씨아르기닌	iqvia	지씨아르기닌
지씨웰빙아미노플렉스	iqvia	지씨웰빙아미노플렉스
지타미가	iqvia	지타미가
직듀오	iqvia	직듀오
진타솔로퓨즈	iqvia	진타솔로퓨즈
징크인	iqvia	징크인
챔큐비타	iqvia	챔큐비타
취어스	iqvia	취어스(삼두해정탕)
치모글로부린	iqvia	치모글로부린
치암키트	iqvia	치암키트
치옥타시드hr	iqvia	치옥타시드HR
카나브	iqvia	카나브
카네스텐	iqvia	카네스텐
카덱스	iqvia	카덱스
카두라엑스엘	iqvia	카두라엑스엘
카라듀오	iqvia	카라듀오
카리드	iqvia	카리드
카리메트알보젠	iqvia	카리메트 알보젠
카리토포텐	iqvia	카리토포텐
카리포맨	iqvia	카리포맨
카마제핀	iqvia	카마제핀
카발린	iqvia	카발린
카베진코와알파	iqvia	카베진코와알파
카보메틱스	iqvia	카보메틱스
카비어	iqvia	카비어
카소덱스	iqvia	카소덱스
카슈트	iqvia	카슈트
카이닉스3	iqvia	카이닉스3
카일리나	iqvia	카일리나
카티라이프	iqvia	카티라이프
카티스템	iqvia	카티스템
카프렐사	iqvia	카프렐사
칸데모어	iqvia	칸데모어
칸데산에스	iqvia	칸데산에스
칸타벨	iqvia	칸타벨
칼엠디	iqvia	칼엠디
캄지오스	iqvia	캄지오스
캄토벨	iqvia	캄토벨
캄토프	iqvia	캄토프
캐싸일라	iqvia	캐싸일라
케렌디아	iqvia	케렌디아
케이캡	iqvia	케이캡
케토톱	iqvia	케토톱
케파베아	iqvia	케파베아
케펜텍	iqvia	케펜텍
케프라	iqvia	케프라
케프라엑스알	iqvia	케프라엑스알
코다나에스	iqvia	코다나에스
코다론	iqvia	코다론
코대원플러스	iqvia	코대원플러스
코데닝	iqvia	코데닝
코디핀	iqvia	코디핀
코센틱스	iqvia	코센틱스
코센틱스센소레디	iqvia	코센틱스센소레디
코센틱스우노레디	iqvia	코센틱스우노레디
코셀루고	iqvia	코셀루고
코앤쿨	iqvia	코앤쿨
코자	iqvia	코자
콕스투플러스	iqvia	콕스투플러스
콘드인	iqvia	콘드인
콘서타오로스	iqvia	콘서타오로스
콘택콜드	iqvia	콘택콜드
콘투락투벡스	iqvia	콘투락투벡스
콜대원나이트	iqvia	콜대원나이트
콜대원노즈큐에스	iqvia	콜대원노즈큐에스
콜대원코프큐	iqvia	콜대원코프큐
콜대원콜드큐	iqvia	콜대원콜드큐
콜대원키즈노즈에스	iqvia	콜대원키즈노즈에스
콜대원키즈코프	iqvia	콜대원키즈코프
콜대원키즈콜드에스	iqvia	콜대원키즈콜드에스
콜린포	iqvia	콜린포
콜민에스	iqvia	콜민에스
콜세린	iqvia	콜세린
콤비간	iqvia	콤비간
콤비신	iqvia	콤비신
콤비플렉스엠시티페리	iqvia	콤비플렉스엠시티페리
콩코르	iqvia	콩코르
쿠스토디올	iqvia	쿠스토디올
쿠에타핀	iqvia	쿠에타핀
퀴노비드	iqvia	퀴노비드
큐로서프	iqvia	큐로서프
큐립	iqvia	큐립(프레쉬로즈,마일드허브)
큐알론	iqvia	큐알론
큐업	iqvia	큐업
큐팜	iqvia	큐팜
크녹산	iqvia	크녹산
크라맥스	iqvia	크라맥스
크라목스	iqvia	크라목스
크라비트	iqvia	크라비트
크라비트제일약품	iqvia	크라비트 제일약품
크라빅스	iqvia	크라빅스
크레로우	iqvia	크레로우
크레셈바	iqvia	크레셈바
크레스토	iqvia	크레스토
크레스티브	iqvia	크레스티브
크레온35000	iqvia	크레온35000
크레인	iqvia	크레인
크레젯	iqvia	크레젯
크레트롤	iqvia	크레트롤
크렉산	iqvia	크렉산
크로스틴	iqvia	크로스틴
크리빅스	iqvia	크리빅스
크리스비타	iqvia	크리스비타
크린클	iqvia	크린클
크목실린	iqvia	크목실린
크바젯	iqvia	크바젯
클라리스캔	iqvia	클라리스캔
클래리	iqvia	클래리
클래리시드	iqvia	클래리시드
클래리트로마이신대웅바이오	iqvia	클래리트로마이신 대웅바이오
클로그렐	iqvia	클로그렐
클로본스	iqvia	클로본스
클로스원	iqvia	클로스원
클로윈	iqvia	클로윈
클로피딜	iqvia	클로피딜
클리스로	iqvia	클리스로
클리어틴	iqvia	클리어틴
클린콜대웅	iqvia	클린콜 대웅
키너렛	iqvia	키너렛
키스칼리	iqvia	키스칼리
킨텔레스	iqvia	킨텔레스
타그리소	iqvia	타그리소
타리비드산텐	iqvia	타리비드 산텐
타미린	iqvia	타미린
타바로젯	iqvia	타바로젯
타박신	iqvia	타박신
타브렉타	iqvia	타브렉타
타오르	iqvia	타오르
타이가실	iqvia	타이가실
타이레놀	iqvia	타이레놀
타이레놀8시간이알	iqvia	타이레놀8시간이알
타이코닌	iqvia	타이코닌
타이콘	iqvia	타이콘
타조실	iqvia	타조실
타크로벨	iqvia	타크로벨
타포신	iqvia	타포신
타프콤	iqvia	타프콤
타플로탄에스	iqvia	타플로탄-에스
탁센	iqvia	탁센
탁센레이디	iqvia	탁센레이디
탁소텔1	iqvia	탁소텔1
탄산리튬명인	iqvia	탄산리튬 명인
탈리도마이드한국비엠에스	iqvia	탈리도마이드 한국비엠에스
탐스민	iqvia	탐스민
탑픽스	iqvia	탑픽스
터비뉴더블액션	iqvia	터비뉴더블액션
테네그린듀오	iqvia	테네그린듀오
테네글립	iqvia	테네글립
테네글립엠	iqvia	테네글립엠
테네리엠	iqvia	테네리엠
테네리칸엠	iqvia	테네리칸엠
테네스엠	iqvia	테네스엠
테넬로드	iqvia	테넬로드
테넬로드엠	iqvia	테넬로드엠
테놀민	iqvia	테놀민
테라미플러스	iqvia	테라미플러스
테르가제	iqvia	테르가제
테모람	iqvia	테모람
테미스타	iqvia	테미스타
테빔브라	iqvia	테빔브라
테이코신	iqvia	테이코신
텍베일리	iqvia	텍베일리
텔로디핀	iqvia	텔로디핀
텔미누보	iqvia	텔미누보
텔미명문	iqvia	텔미 명문
텔미트렌	iqvia	텔미트렌
토파맥스	iqvia	토파맥스
토파메이트	iqvia	토파메이트
토포칸	iqvia	토포칸
토피솔밀크	iqvia	토피솔밀크
투엑스비트리플	iqvia	투엑스비트리플
트라마돌한올	iqvia	트라마돌 한올
트라클리어	iqvia	트라클리어
트란시노2	iqvia	트란시노2
트레노	iqvia	트레노
트렐리지엘립타	iqvia	트렐리지엘립타
트로델비	iqvia	트로델비
트롬빅스	iqvia	트롬빅스
트루버디	iqvia	트루버디
트루셋	iqvia	트루셋
트룩시마	iqvia	트룩시마
트리겔	iqvia	트리겔
트리레보	iqvia	트리레보
트리렙탈	iqvia	트리렙탈
트리세녹스	iqvia	트리세녹스
트리티코	iqvia	트리티코
트림보우	iqvia	트림보우
트윈베타	iqvia	트윈베타
트윈액트	iqvia	트윈액트
트윈플러스	iqvia	트윈플러스
티로파	iqvia	티로파
티루캡	iqvia	티루캡
티쎈트릭	iqvia	티쎈트릭
티아렌	iqvia	티아렌
티어린에스	iqvia	티어린에스
티어린에프	iqvia	티어린에프
티어린프리	iqvia	티어린프리
티어린피	iqvia	티어린피
티에스원	iqvia	티에스원
티오스팔피	iqvia	티오스팔피
티지피파모티딘	iqvia	티지피파모티딘
틱스타	iqvia	틱스타
틴자	iqvia	틴자
파드셉	iqvia	파드셉
파라몰팜비오	iqvia	파라몰 팜비오
파라세타몰카비	iqvia	파라세타몰 카비
파라케이	iqvia	파라케이
파렌스	iqvia	파렌스
파록세틴한국파마	iqvia	파록세틴 한국파마
파록세틴환인	iqvia	파록세틴 환인
파리에트	iqvia	파리에트
파바갈	iqvia	파바갈
파발타	iqvia	파발타
파세타	iqvia	파세타
파세틴	iqvia	파세틴
파시톨	iqvia	파시톨
파이브리노겐녹십자	iqvia	파이브리노겐 녹십자
파이콤파	iqvia	파이콤파
파인비타디	iqvia	파인비타디
파지돈	iqvia	파지돈
파클	iqvia	파클
파타딘	iqvia	파타딘
파텐션	iqvia	파텐션
파티마	iqvia	파티마
판크레아	iqvia	판크레아
판타졸	iqvia	판타졸
판테놀케어	iqvia	판테놀케어
판토록	iqvia	판토록
팔팔	iqvia	팔팔
팜비어	iqvia	팜비어
팜빅스	iqvia	팜빅스
팜시버	iqvia	팜시버
팜시클로	iqvia	팜시클로
패북소	iqvia	패북소
팩티브	iqvia	팩티브
페듀로우	iqvia	페듀로우
페디아민	iqvia	페디아민
페라미비르한미	iqvia	페라미비르 한미
페라비르	iqvia	페라비르
페리올리멜엔4이	iqvia	페리올리멜엔4이
페마라	iqvia	페마라
페마자이레	iqvia	페마자이레
페메신	iqvia	페메신
페모스톤	iqvia	페모스톤
페바로	iqvia	페바로
페바로젯	iqvia	페바로젯
페부레인	iqvia	페부레인
페북트	iqvia	페북트
페인엔젤이부	iqvia	페인엔젤이부
펙수클루	iqvia	펙수클루
펜잘큐	iqvia	펜잘큐
펜타닐명문	iqvia	펜타닐 명문
펜타닐하나	iqvia	펜타닐 하나
펜타듀르	iqvia	펜타듀르
펜토라	iqvia	펜토라
펜틴	iqvia	펜틴
펜폴	iqvia	펜폴
펠라엠	iqvia	펠라엠
펩타졸	iqvia	펩타졸
포도당대한	iqvia	포도당 대한
포러스	iqvia	포러스
포리부틴	iqvia	포리부틴
포비콜프렙	iqvia	포비콜프렙
포사맥스	iqvia	포사맥스
포스터넥스트할러	iqvia	포스터넥스트할러
포스테오	iqvia	포스테오
포시가	iqvia	포시가
포시다파엠	iqvia	포시다파엠
포타겔	iqvia	포타겔
포텐시에이터	iqvia	포텐시에이터
포텔리지오	iqvia	포텔리지오
폭세틴	iqvia	폭세틴
푸레파인	iqvia	푸레파인
푸레파인마일드	iqvia	푸레파인마일드
푸로골	iqvia	푸로골
푸루나졸	iqvia	푸루나졸
푸링	iqvia	푸링
풀미큐어	iqvia	풀미큐어
퓨레곤	iqvia	퓨레곤
프라펙솔	iqvia	프라펙솔
프란코	iqvia	프란코
프랄런트	iqvia	프랄런트
프레드벨	iqvia	프레드벨
프레드포르테	iqvia	프레드포르테
프레디솔	iqvia	프레디솔
프레비미스	iqvia	프레비미스
프레조폴엠시티	iqvia	프레조폴엠시티
프레탈	iqvia	프레탈
프레토	iqvia	프레토
프렉스	iqvia	프렉스
프렌즈아이드롭	iqvia	프렌즈아이드롭(쿨,쿨하이,순,마일드)
프로디악스23	iqvia	프로디악스23
프로스카	iqvia	프로스카
프로엑스피	iqvia	프로엑스피
프로즌	iqvia	프로즌
프로카반	iqvia	프로카반
프로코라란	iqvia	프로코라란
프로테조밉	iqvia	프로테조밉
프로토픽	iqvia	프로토픽
프로핸스	iqvia	프로핸스
프롤리아	iqvia	프롤리아
프루자클라	iqvia	프루자클라
프리마코	iqvia	프리마코
프리모비스트	iqvia	프리모비스트
프리세덱스프리믹스	iqvia	프리세덱스프리믹스
프리스틱	iqvia	프리스틱
프리즈마졸4칼륨	iqvia	프리즈마졸4칼륨
프리투스	iqvia	프리투스
프리폴엠시티	iqvia	프리폴-엠시티
프릴린	iqvia	프릴린
플라그렐	iqvia	플라그렐
플라빅스	iqvia	플라빅스
플라빅스에이	iqvia	플라빅스에이
플라스콘	iqvia	플라스콘
플라주오피	iqvia	플라주오피
플래리스	iqvia	플래리스
플로리진	iqvia	플로리진
플루다라	iqvia	플루다라
피나스타	iqvia	피나스타
피라지르	iqvia	피라지르
피레스코	iqvia	피레스코
피엠	iqvia	피엠
피오글리타존대웅바이오	iqvia	피오글리타존 대웅바이오
피제트	iqvia	피제트
피지오닐	iqvia	피지오닐
피타넥스	iqvia	피타넥스
피타릭	iqvia	피타릭
피타스틴	iqvia	피타스틴
핀쥬베	iqvia	핀쥬베
필로스타	iqvia	필로스타
하노마린	iqvia	하노마린
하루날디	iqvia	하루날디
하루신	iqvia	하루신
하루큐어	iqvia	하루큐어
하메론에스	iqvia	하메론에스
하메론에이	iqvia	하메론에이
하메론피	iqvia	하메론피
하이드라섹	iqvia	하이드라섹
하이디알	iqvia	하이디알
하이랙스	iqvia	하이랙스
하이아이	iqvia	하이아이
하이아이프레쉬	iqvia	하이아이프레쉬
하이알포르테	iqvia	하이알포르테
하이크라	iqvia	하이크라
하이크라듀오	iqvia	하이크라듀오
하프렙	iqvia	하프렙
헤르페시드	iqvia	헤르페시드
헤리코	iqvia	헤리코
헤모펜스헤모스태틱	iqvia	헤모펜스헤모스태틱
헤파불린에스앤	iqvia	헤파불린에스앤
헤파빅	iqvia	헤파빅
헤파코엔액티브	iqvia	헤파코엔액티브
헥사심	iqvia	헥사심
헥소슈어350	iqvia	헥소슈어350
헬릭소엠	iqvia	헬릭소엠
헴리브라	iqvia	헴리브라
호이콜	iqvia	호이콜
호이판	iqvia	호이판
화이투벤큐플러스	iqvia	화이투벤큐플러스
화콜씨콜드	iqvia	화콜씨콜드
후라바솔	iqvia	후라바솔
후로목스	iqvia	후로목스
후루마린	iqvia	후루마린
후리아민	iqvia	후리아민
훈기존	iqvia	훈기존
훼라민큐	iqvia	훼라민큐
훼모럼	iqvia	훼모럼
훼스탈플러스	iqvia	훼스탈플러스
훼이바	iqvia	훼이바
휴닥신	iqvia	휴닥신
휴로히알	iqvia	휴로히알
휴록스	iqvia	휴록스
휴스타	iqvia	휴스타
히아레인미니	iqvia	히아레인미니
히아레인산텐	iqvia	히아레인 산텐
히아루론	iqvia	히아루론
히아루론맥스	iqvia	히아루론맥스
히알론	iqvia	히알론
히알루나	iqvia	히알루나
히알루론미니	iqvia	히알루론미니
히알루미니	iqvia	히알루미니
히알미니아이	iqvia	히알미니아이
히알산	iqvia	히알산
히알캡	iqvia	히알캡
히알프로텍	iqvia	히알프로텍
힐로스	iqvia	힐로스
가드렛	ubist	가드렛
가드메트	ubist	가드메트
가스모틴	ubist	가스모틴
가스티인씨알	ubist	가스티인씨알
게그론	ubist	게그론
고덱스	ubist	고덱스
그로트로핀투아이펜	ubist	그로트로핀투아이펜
글리벡필름코팅	ubist	글리벡 필름코팅
글리아타민	ubist	글리아타민
나조넥스나잘스프레이140dose	ubist	나조넥스 나잘 스프레이 140dose
낙소졸	ubist	낙소졸
네비레트	ubist	네비레트
노스판h	ubist	노스판 /h
뉴론틴	ubist	뉴론틴
뉴토인	ubist	뉴토인
뉴히알유니점안	ubist	뉴히알유니 점안 0.15%
다이아벡스	ubist	다이아벡스
다이아벡스엑스알	ubist	다이아벡스엑스알
다파론듀오	ubist	다파론듀오
다파릴듀오	ubist	다파릴듀오
더모타손엠엘이	ubist	더모타손엠엘이
덱시드	ubist	덱시드
덱시마	ubist	덱시마
도네그린	ubist	도네그린
도베셀	ubist	도베셀
동아오팔몬	ubist	동아 오팔몬
듀비에	ubist	듀비에
듀오웰	ubist	듀오웰
듀카로	ubist	듀카로
듀카브	ubist	듀카브
디멘콜린	ubist	디멘콜린
디멘트리	ubist	디멘트리
디아미크롱	ubist	디아미크롱
디엠듀오	ubist	디엠듀오
디오반	ubist	디오반
디카맥스디	ubist	디카맥스디
디쿠아데이점안	ubist	디쿠아데이 점안 5%
디쿠아스에스점안	ubist	디쿠아스-에스 점안 3%
딜라트렌	ubist	딜라트렌
딜라트렌에스알	ubist	딜라트렌에스알
라니넥스나잘스프레이	ubist	라니넥스 나잘스프레이
라베라	ubist	라베라
라본디	ubist	라본디
라이트올론점안	ubist	라이트올론 점안 0.2%
라핀나	ubist	라핀나
레가론140	ubist	레가론 140
레나라	ubist	레나라
레나메진	ubist	레나메진
레바케이점안	ubist	레바케이 점안
레보텐션	ubist	레보텐션
레스타시스점안	ubist	레스타시스 점안 0.05%
레일라디에스	ubist	레일라디에스
레코미드	ubist	레코미드
레파타프리필드펜	ubist	레파타 프리필드펜
렉라자	ubist	렉라자
렉사프로	ubist	렉사프로
렌비마	ubist	렌비마
로디엔	ubist	로디엔
로비큐아	ubist	로비큐아
로수맥콤비젤	ubist	로수맥 콤비젤
로수바미브	ubist	로수바미브
로수젯	ubist	로수젯
로포타현탁	ubist	로포타 현탁
리리카	ubist	리리카
리바로	ubist	리바로
리바로젯	ubist	리바로젯
리알트리스나잘스프레이	ubist	리알트리스 나잘 스프레이
리트모놈sr서방	ubist	리트모놈 SR 서방
리피딜슈프라	ubist	리피딜슈프라
리피토	ubist	리피토
린버크	ubist	린버크
린파자	ubist	린파자
마비렛	ubist	마비렛
마시텐	ubist	마시텐
마이렙트	ubist	마이렙트
매큐셀	ubist	매큐셀
멀택	ubist	멀택
명도파	ubist	명도파
명인디스그렌	ubist	명인 디스그렌
모노프로스트점안	ubist	모노프로스트 점안
모티리톤	ubist	모티리톤
몬테리진	ubist	몬테리진
무코스타	ubist	무코스타
미라벡	ubist	미라벡
바라크루드	ubist	바라크루드
바스티난엠알	ubist	바스티난엠알
발싸이트	ubist	발싸이트
버제니오	ubist	버제니오
베니톨	ubist	베니톨
베믈리디	ubist	베믈리디
베시케어	ubist	베시케어
베아셉트	ubist	베아셉트
베프졸	ubist	베프졸
보령뮤코미스트	ubist	보령 뮤코미스트 10%
보령바이오아스트릭스	ubist	보령바이오 아스트릭스
브레트라	ubist	브레트라
브로낙점안	ubist	브로낙 점안
브루킨사	ubist	브루킨사
브린텔릭스	ubist	브린텔릭스
비리어드	ubist	비리어드
비모보	ubist	비모보
비아트리스노바스크	ubist	비아트리스 노바스크
비카루드	ubist	비카루드
비트락비	ubist	비트락비
사미온	ubist	사미온
사이크린	ubist	사이크린
사이폴엔	ubist	사이폴-엔
수텐	ubist	수텐
슈가논	ubist	슈가논
스토가	ubist	스토가
스토엠	ubist	스토엠
스티렌투엑스	ubist	스티렌투엑스
시그마트	ubist	시그마트
시네츄라	ubist	시네츄라
시다프비아	ubist	시다프비아
실로스탄씨알	ubist	실로스탄씨알
싱귤레어	ubist	싱귤레어
싸이젠리퀴드카트리지ml	ubist	싸이젠 리퀴드 카트리지 /ml
쎄레브렉스	ubist	쎄레브렉스
쎄브렉스	ubist	쎄브렉스
씨잘	ubist	씨잘
씨투스	ubist	씨투스
씨투스건조	ubist	씨투스 건조
아고틴	ubist	아고틴
아뎀파스	ubist	아뎀파스
아리미덱스	ubist	아리미덱스
아리아디에스	ubist	아리아디에스
아마릴	ubist	아마릴
아모디핀	ubist	아모디핀
아모잘탄	ubist	아모잘탄
아모잘탄엑스큐	ubist	아모잘탄엑스큐
아바미스나잘스프레이	ubist	아바미스 나잘 스프레이
아보다트	ubist	아보다트
아보투윈	ubist	아보투윈
아사콜관장	ubist	아사콜 관장 /
아스피린프로텍트	ubist	아스피린프로텍트
아이커비스점안	ubist	아이커비스 점안 0.1%
아주오메프라졸	ubist	아주 오메프라졸
아토젯	ubist	아토젯
안프란	ubist	안프란
안플레이드sr	ubist	안플레이드SR
안플원	ubist	안플원
알레센자	ubist	알레센자
알레스틴	ubist	알레스틴
알레파타딘점안	ubist	알레파타딘 점안 0.2%
알룬브릭	ubist	알룬브릭
애피드라솔로스타	ubist	애피드라 주 솔로스타
액시드	ubist	액시드
액토스	ubist	액토스
앱스트랄설하	ubist	앱스트랄 설하
얼리다	ubist	얼리다
에빅사	ubist	에빅사
에스글리토	ubist	에스글리토
에이덱스	ubist	에이덱스
에제트	ubist	에제트
에퀴피나필름코팅	ubist	에퀴피나 필름코팅
엑스탄디	ubist	엑스탄디
엑스포지	ubist	엑스포지
엔블로	ubist	엔블로
엘도스	ubist	엘도스
엘라프리점안현탁	ubist	엘라프리 점안현탁
엘사반	ubist	엘사반
오가논코자	ubist	오가논 코자
오가논코자플러스	ubist	오가논 코자 플러스
오가논프로스카	ubist	오가논 프로스카
오구멘틴	ubist	오구멘틴
오메틸큐티렛	ubist	오메틸큐티렛
오젬픽	ubist	오젬픽
올메텍	ubist	올메텍
울트라셋이알	ubist	울트라셋이알
울트라셋이알세미	ubist	울트라셋이알세미
유로리드	ubist	유로리드
유트로핀에스펜주	ubist	유트로핀 에스 펜주
유한메트포르민	ubist	유한 메트포르민
이지트롤	ubist	이지트롤
이트코나졸	ubist	이트코나졸
자누메트엑스알	ubist	자누메트엑스알
자디앙	ubist	자디앙
자디앙듀오	ubist	자디앙듀오
자이티가	ubist	자이티가
잘라탄점안ml	ubist	잘라탄 점안 /mL
잘로스트s점안	ubist	잘로스트 S 점안
잴코리	ubist	잴코리
제미글로	ubist	제미글로
제미다파	ubist	제미다파
제줄라	ubist	제줄라
젤미론	ubist	젤미론
조인스에프	ubist	조인스 에프
졸로푸트	ubist	졸로푸트
종근당글리아티린	ubist	종근당 글리아티린
줄토피플렉스터치	ubist	줄토피플렉스터치
지셀레카	ubist	지셀레카
지오트립	ubist	지오트립
직듀오	ubist	직듀오
치옥타시드에이취알	ubist	치옥타시드 에이취알
카나브	ubist	카나브
카덱스	ubist	카덱스
카듀엣	ubist	카듀엣
카소비트	ubist	카소비트
캄지오스	ubist	캄지오스
코디오반	ubist	코디오반
코솝에스점안	ubist	코솝-에스 점안
코솝점안	ubist	코솝 점안
콩코르	ubist	콩코르
크레메진세립	ubist	크레메진 세립
크레메진속붕	ubist	크레메진 속붕
크레스토	ubist	크레스토
클래리미신	ubist	클래리미신
클로본스	ubist	클로본스
타그리소	ubist	타그리소
타시그나	ubist	타시그나
타이레놀8시간이알	ubist	타이레놀8시간이알
타진	ubist	타진
타크로벨	ubist	타크로벨
탬보코	ubist	탬보코
테넬리아	ubist	테넬리아
텔미누보	ubist	텔미누보
텔미트렌	ubist	텔미트렌
토비애즈	ubist	토비애즈
토피솔밀크로션	ubist	토피솔 밀크로션
트라젠타	ubist	트라젠타
트라클리어	ubist	트라클리어
트루다파엠	ubist	트루다파엠
트윈스타	ubist	트윈스타
티어린피점안	ubist	티어린 피 점안
티지페논	ubist	티지페논
파라딘점안	ubist	파라딘 점안 0.7%
파이로신	ubist	파이로신
팜비어	ubist	팜비어
페노시드	ubist	페노시드
페듀로우현탁	ubist	페듀로우 현탁
페마라	ubist	페마라
펜넬	ubist	펜넬
펜폴	ubist	펜폴
펠루비	ubist	펠루비
포사맥스플러스디	ubist	포사맥스플러스디
포시가	ubist	포시가
프라펙솔	ubist	프라펙솔
프랄런트펜	ubist	프랄런트펜
프레탈서방	ubist	프레탈 서방
프로그랍	ubist	프로그랍
프로코라란	ubist	프로코라란
